5658,FALSE POSITIVE,FALSE POSITIVE,,12.53449909,2454967.951,6.02,421.00,2.39,878,5767,4.438,1,294.90765,40.278831
5659,FALSE POSITIVE,FALSE POSITIVE,,215.15218,2455004.913,19.97,264.00,1.36,287,5914,4.563,0.828,294.53214,43.75441
5660,FALSE POSITIVE,FALSE POSITIVE,0,3.17275711,2454966.989,5.404,313.00,1.27,966,5058,4.61,0.739,296.28696,44.022671
5661,CANDIDATE,CANDIDATE,1,6.68231249,2454965.189,3.251,48.70,2.09,1350,5343,3.764,2.506,297.65143,40.352551
5662,FALSE POSITIVE,FALSE POSITIVE,0,0.73619448,2454965.083,1.1148,247.00,1.84,2268,6355,4.418,1.09,298.52603,40.612091
5663,FALSE POSITIVE,FALSE POSITIVE,0,10.18670759,2454965.518,7.498,261.00,0.95,477,3995,4.694,0.555,295.11502,45.96648
5664,FALSE POSITIVE,FALSE POSITIVE,,365.994154,2455050.681,13.071,699.00,2.87,263,6074,4.466,0.965,279.85272,43.664459
5665,FALSE POSITIVE,FALSE POSITIVE,0,0.54028956,2454964.851,3.619,294.00,21.45,2279,5997,4.483,0.993,296.0878,41.316841
5666,FALSE POSITIVE,FALSE POSITIVE,0.009,2.49047468,2454966.442,2.2003,222.00,1.53,1413,6067,4.433,0.997,290.73367,40.43116
5667,FALSE POSITIVE,FALSE POSITIVE,0,2.17257963,2454966.004,1.5794,336.00,13.55,1518,6038,4.34,0.971,290.2442,40.559269
5668,FALSE POSITIVE,FALSE POSITIVE,0,3.307669761,2454964.567,1.672,243.00,3.87,1840,5959,3.829,2.382,290.33612,40.653061
5669,FALSE POSITIVE,FALSE POSITIVE,0.084,3.183961388,2454965.865,3.7875,39300.00,37.22,1615,5716,3.963,1.76,289.81805,40.723919
5670,FALSE POSITIVE,FALSE POSITIVE,0.09,48.507991,2454981.318,8.984,289.00,2.06,511,6031,4.476,0.966,297.92322,42.938789
5671,FALSE POSITIVE,FALSE POSITIVE,0,0.759766456,2454964.79,5.323,481.00,29.02,2128,6174,4.455,1.026,290.51105,40.708569
5672,FALSE POSITIVE,FALSE POSITIVE,0,1.219034472,2454965.1,2.151,6920.00,9.82,1845,5833,4.333,1.192,299.97183,45.809738
5673,FALSE POSITIVE,FALSE POSITIVE,0,7.37339245,2454967.01,2.883,125.00,13.73,1098,6484,4.36,1.093,293.38184,46.098701
5674,FALSE POSITIVE,FALSE POSITIVE,0.234,4.70847097,2454967.153,6.0503,32600.00,19.58,1202,6214,4.391,1.061,292.65988,46.159538
5675,FALSE POSITIVE,FALSE POSITIVE,0,2.404556949,2454964.676,7.4918,409.00,4.69,1958,6426,4.013,1.775,293.21356,46.175129
5676,CANDIDATE,CANDIDATE,0.966,66.119119,2454978.236,3.086,862.00,3,452,5828,4.462,1.028,295.79788,43.570389
5677,CANDIDATE,CANDIDATE,0,0.982090079,2454964.701,1.44892,5400.00,29.95,1568,5472,4.573,0.742,284.9671,46.27626
5678,FALSE POSITIVE,FALSE POSITIVE,0,2.972047661,2454966.25,1.198,5950.00,24.74,881,4491,4.58,0.711,300.41727,46.335991
5679,FALSE POSITIVE,FALSE POSITIVE,0.003,2.237180102,2454966.682,1.4734,494.00,1.75,1134,5080,4.538,0.793,291.88126,44.555729
5680,FALSE POSITIVE,FALSE POSITIVE,0,0.93374232,2454964.525,6.552,351.00,18.29,1638,5553,4.577,0.806,292.77484,47.451099
5681,FALSE POSITIVE,FALSE POSITIVE,,134.76309,2454964.945,8.77,421.00,2.39,878,5767,4.438,1,290.82733,47.446861
5682,FALSE POSITIVE,FALSE POSITIVE,0,0.495434094,2454966.459,1.2496,288.00,1.57,2151,5529,4.471,0.936,293.97278,50.645142
5683,FALSE POSITIVE,FALSE POSITIVE,0,8.48031302,2454968.867,5.988,107.00,2.74,1510,6541,3.778,2.43,298.74857,46.68047
5684,FALSE POSITIVE,FALSE POSITIVE,,5.40534383,2454964.851,2.32,421.00,2.39,878,5767,4.438,1,296.40686,51.35815
5685,CANDIDATE,CANDIDATE,1,0.66682654,2454966.041,0.7847,512.00,1.49,1183,3993,4.696,0.554,298.92639,44.00219
5686,FALSE POSITIVE,FALSE POSITIVE,0,0.882131829,2454964.901,6.8106,3620.00,8.13,1963,6168,4.482,0.911,296.11182,49.561951
5687,FALSE POSITIVE,FALSE POSITIVE,0,0.489682339,2454964.574,1.7495,432000.00,37.47,1251,3898,4.735,0.53,282.19308,43.733219
5688,CONFIRMED,CANDIDATE,0.99,364.751562,2454968.475,13.057,1480.00,2.89,166,4386,4.629,0.63,291.58517,45.71579
5689,FALSE POSITIVE,FALSE POSITIVE,0,2.189098506,2454965.081,5.1498,2530.00,29.7,1288,5681,4.551,0.859,285.87671,39.685951
5690,FALSE POSITIVE,FALSE POSITIVE,0,0.7088055,2454965.168,3.6789,17600.00,41.08,2035,5989,4.5,0.908,294.04828,38.364109
5691,FALSE POSITIVE,FALSE POSITIVE,,88.821421,2454993.492,9.35,394.00,234.99,634,5081,3.484,3.365,291.21811,40.839329
5692,FALSE POSITIVE,FALSE POSITIVE,0,1.507761203,2454965.943,3.096,2770.00,31.77,1301,5069,4.53,0.818,298.88397,41.662079
5693,FALSE POSITIVE,FALSE POSITIVE,0.006,1.506019633,2454966.028,2.408,137.00,1.08,1628,6065,4.454,0.896,299.10248,41.887459
5694,FALSE POSITIVE,FALSE POSITIVE,0,0.572513875,2454964.776,2.353,49.30,0.52,1779,5171,4.576,0.76,287.39417,43.080681
5695,FALSE POSITIVE,FALSE POSITIVE,0,35.14578122,2454969.494,2.253,6790.00,32.5,480,5437,4.554,0.783,293.33807,42.016312
5696,FALSE POSITIVE,FALSE POSITIVE,0.874,3.690317047,2454964.542,1.3784,466.00,20.23,1280,6120,4.395,1.054,294.01492,42.139191
5697,CONFIRMED,CANDIDATE,1,105.9566815,2455015.051,6.9988,2290.00,3.79,324,5327,4.581,0.8,289.86963,46.72971
5698,FALSE POSITIVE,FALSE POSITIVE,0.002,2.95600563,2454967.063,2.6717,76.10,0.81,1211,5668,4.472,0.916,299.77972,46.890469
5699,FALSE POSITIVE,FALSE POSITIVE,0,11.80570754,2454966.051,2.0494,2050.00,18.48,1153,6065,3.888,1.891,294.91611,46.944977
5700,FALSE POSITIVE,FALSE POSITIVE,0,25.3710555,2454974.802,3.739,78.60,1.43,779,6029,4.127,1.494,297.58942,43.516178
5701,CANDIDATE,CANDIDATE,1,1.38680229,2454965.532,1.7065,242.00,29.33,2530,6823,4.04,2.037,297.79224,46.935829
5702,FALSE POSITIVE,FALSE POSITIVE,0,8.58966893,2454965.019,6.962,430.00,155.18,4900,3837,0.829,80.307,298.77295,46.921246
5703,FALSE POSITIVE,FALSE POSITIVE,0,4.468456599,2454971.742,1.4195,907.00,24.81,1081,5869,4.513,0.942,297.78775,47.098331
5704,FALSE POSITIVE,FALSE POSITIVE,0,0.933754669,2454965.443,4.048,89.30,1.48,2475,6443,4.146,1.457,292.77899,47.552216
5705,FALSE POSITIVE,FALSE POSITIVE,,86.79876649,2455032.895,2.99,421.00,2.39,878,5767,4.438,1,298.50989,48.240139
5706,FALSE POSITIVE,FALSE POSITIVE,,164.5750675,2455055.036,9.57,421.00,2.39,878,5767,4.438,1,286.2872,44.49371
5707,FALSE POSITIVE,FALSE POSITIVE,0,1.71030803,2454964.611,2.718,216.00,1.32,1449,5790,4.528,0.9,292.71548,41.943562
5708,FALSE POSITIVE,FALSE POSITIVE,0,79.9201319,2455030.217,4.482,1330.00,1.81,217,3812,4.767,0.476,297.29269,48.11438
5709,FALSE POSITIVE,FALSE POSITIVE,,199.3113,2455005.424,6.43,384.00,1.64,278,5662,4.577,0.789,295.06677,43.98209
5710,FALSE POSITIVE,FALSE POSITIVE,,157.82131,2454970.742,12.42,192.00,1.59,377,6082,4.342,1.147,290.98767,47.976639
5711,FALSE POSITIVE,FALSE POSITIVE,0,2.28612573,2454966.53,12.408,302.00,22.63,1433,6063,4.476,1.012,297.21194,47.027802
5712,CONFIRMED,CANDIDATE,0.92,199.66876,2454964.609,8.996,252.00,1.45,305,5678,4.409,0.921,285.69199,45.689388
5713,FALSE POSITIVE,FALSE POSITIVE,0,1.33254971,2454965.054,4.69,158.00,1.36,1782,6150,4.41,1.004,295.16199,46.76273
5714,FALSE POSITIVE,FALSE POSITIVE,1,0.469334634,2454964.736,0.8864,340.00,2.4,2432,5888,4.394,1.008,281.24307,42.254929
5715,FALSE POSITIVE,FALSE POSITIVE,0.132,0.849277809,2454965.176,3.137,691.00,20.11,1781,5743,4.553,0.853,296.99405,41.129471
5716,CONFIRMED,CANDIDATE,0.99,71.4523167,2454981.808,6.276,217.00,2.19,561,6148,4.132,1.488,298.31445,42.24744
5717,FALSE POSITIVE,FALSE POSITIVE,0,1.752564549,2454965.719,3.503,117.00,1.38,1741,6221,4.333,1.18,298.77509,42.39323
5718,FALSE POSITIVE,FALSE POSITIVE,0,0.566816802,2454964.78,1.981,94.00,0.68,1585,4665,4.584,0.704,292.75653,43.036888
5719,FALSE POSITIVE,FALSE POSITIVE,0,1.752553762,2454965.727,3.877,415.00,1.06,933,4408,4.713,0.529,298.8222,42.394642
5720,FALSE POSITIVE,FALSE POSITIVE,0,2.065351521,2454966.156,2.661,173.00,1.03,1196,5266,4.536,0.749,298.49808,42.466412
5721,FALSE POSITIVE,FALSE POSITIVE,0,2.253551793,2454965.48,3.66,120.00,1.7,1812,6526,4.217,1.426,297.12173,42.673321
5722,CONFIRMED,CANDIDATE,1,1.06378861,2454964.525,1.072,252.00,1.61,1650,5265,4.4,1.002,296.34103,47.17086
5723,FALSE POSITIVE,FALSE POSITIVE,,123.1149477,2455005.263,17.24,421.00,2.39,878,5767,4.438,1,299.2529,47.278999
5724,FALSE POSITIVE,FALSE POSITIVE,0,1.854493861,2454965.491,4.2367,1290.00,29.39,1291,5431,4.563,0.843,298.73807,47.381741
5725,FALSE POSITIVE,FALSE POSITIVE,0,1.020713389,2454965.203,0.873,102.00,0.9,1724,5815,4.52,0.87,287.24149,43.679661
5726,FALSE POSITIVE,FALSE POSITIVE,0,2.1990638,2454966.069,3.197,345.00,1.33,1087,5003,4.572,0.707,298.77988,47.66095
5727,FALSE POSITIVE,FALSE POSITIVE,1,132.1331011,2454982.173,26.715,7960.00,75.08,809,5067,2.877,8.121,296.92874,47.88295
5728,FALSE POSITIVE,FALSE POSITIVE,0,1.120646438,2454964.592,1.7664,323.00,89.35,2783,4972,3.449,4.034,297.61398,47.811401
5729,FALSE POSITIVE,FALSE POSITIVE,0,1.710279417,2454964.617,2.252,229.00,1.57,1524,5834,4.472,1.023,292.71729,41.901218
5730,FALSE POSITIVE,FALSE POSITIVE,,65.238281,2454991.956,5.756,197.00,5.18,734,5254,3.506,3.761,292.74707,42.379929
5731,FALSE POSITIVE,FALSE POSITIVE,0,0.56679641,2454964.808,2.324,26.70,0.46,1940,5403,4.54,0.888,291.77136,42.671249
5732,CONFIRMED,CANDIDATE,1,9.88736642,2454972.528,4.23,68.00,0.68,768,5693,4.57,0.816,294.99725,43.435921
5733,CONFIRMED,CANDIDATE,0.999,42.3520039,2454964.612,7.773,513.00,6.3,938,6864,3.783,2.632,296.22214,39.268959
5734,CONFIRMED,CANDIDATE,1,0.789160884,2454964.505,0.9268,215.00,0.91,1244,4258,4.635,0.622,297.07379,41.22448
5735,FALSE POSITIVE,FALSE POSITIVE,0,2.399081606,2454966.064,4.384,6070.00,40.6,1360,5780,4.438,1,298.57697,40.490395
5736,FALSE POSITIVE,FALSE POSITIVE,0,5.14072621,2454968.022,27.24,146.00,19.28,1076,5751,4.389,1.035,298.55258,47.247318
5737,FALSE POSITIVE,FALSE POSITIVE,0,0.566798545,2454964.843,5.224,36.90,0.53,2004,5629,4.553,0.87,291.67123,42.812359
5738,CONFIRMED,CANDIDATE,1,1.44445234,2454965.807,0.9753,201.00,2.03,1800,5305,4.088,1.449,294.38538,43.82547
5739,FALSE POSITIVE,FALSE POSITIVE,0,3.55653637,2454966.517,8.7,203.00,1.7,1272,5950,4.395,1.114,297.1322,46.256489
5740,FALSE POSITIVE,FALSE POSITIVE,0,9.60853601,2454970.745,3.672,584.00,31.99,984,6377,4.398,1.158,293.09589,47.996578
5741,FALSE POSITIVE,FALSE POSITIVE,0,0.933747751,2454964.522,3.9236,76.60,2.07,3112,6985,3.936,2.187,292.76535,47.512272
5742,FALSE POSITIVE,FALSE POSITIVE,0,3.17463577,2454965.243,10.988,406.00,9.32,1296,5999,4.417,0.996,296.74991,42.952358
5743,FALSE POSITIVE,FALSE POSITIVE,0,0.902222843,2454964.716,2.0516,29.70,48.23,10340,3705,0.798,89.806,298.14603,43.075199
5744,FALSE POSITIVE,FALSE POSITIVE,0,22.4685309,2454981.497,3.034,242.00,20.05,1040,5461,3.566,3.301,296.80951,43.450851
5745,FALSE POSITIVE,FALSE POSITIVE,0,10.16104834,2454974.516,3.0448,909.00,2.72,800,5636,4.462,0.913,290.73578,44.090488
5746,FALSE POSITIVE,FALSE POSITIVE,0.554,2.743978797,2454966.764,6.442,40000.00,38.11,1136,5334,4.492,0.81,294.24811,46.374008
5747,FALSE POSITIVE,FALSE POSITIVE,0,1.332561398,2454965.051,4.103,151.00,2.16,2276,6468,4.107,1.602,295.25388,46.76136
5748,CANDIDATE,CANDIDATE,1,12.89623554,2454969.827,2.625,427.00,2.55,783,6072,4.51,0.923,290.60745,48.357182
5749,FALSE POSITIVE,FALSE POSITIVE,0,364.14397,2455209.412,15.37,514.00,2.2,259,6039,4.493,0.951,288.59802,43.681469
5750,FALSE POSITIVE,FALSE POSITIVE,0,21.78769087,2454969.696,4.498,508.00,71.95,1042,5627,3.633,3.05,286.46616,48.495918
5751,CONFIRMED,CANDIDATE,1,5.90741476,2454966.935,1.016,5570.00,5.1,769,4963,4.585,0.69,290.15634,48.818989
5752,FALSE POSITIVE,FALSE POSITIVE,0.448,2.368173896,2454966.81,2.346,10100.00,10.92,1428,5944,4.393,0.991,284.86145,49.026989
5753,FALSE POSITIVE,FALSE POSITIVE,0,5.73865933,2454969.918,4.051,689.00,1.84,535,3841,4.756,0.509,292.8053,49.040459
5754,FALSE POSITIVE,FALSE POSITIVE,0,91.05641908,2455037.836,6.7282,57600.00,53.1,431,6142,4.456,1.046,287.66364,49.141499
5755,CANDIDATE,CANDIDATE,0.999,2.52443998,2454966.77,2.369,45.80,1.53,2145,6461,3.846,2.225,296.40149,42.651058
5756,CONFIRMED,CANDIDATE,1,4.49686066,2454967.206,1.7306,1930.00,1.93,535,3698,4.81,0.444,288.25058,46.679611
5757,CANDIDATE,CANDIDATE,0.997,0.5374094,2454964.497,1.2039,94.20,0.96,2208,5749,4.457,0.988,292.87418,48.936569
5758,CONFIRMED,CANDIDATE,1,24.7543849,2454973.207,3.39,593.00,2.1,491,4852,4.519,0.804,295.73535,42.576248
5759,FALSE POSITIVE,FALSE POSITIVE,0,0.475068516,2454964.819,0.8552,110.00,1.03,2372,6045,4.494,0.955,295.51825,39.593391
5760,FALSE POSITIVE,FALSE POSITIVE,0,1.79683793,2454967.83,7.911,223.00,3.37,2397,7592,4.159,1.714,298.5798,40.072182
5761,FALSE POSITIVE,FALSE POSITIVE,,187.5125128,2455011.105,8.05,421.00,2.39,878,5767,4.438,1,295.26447,44.09856
5762,FALSE POSITIVE,FALSE POSITIVE,0,12.425484,2454966.99,28.0218,117.00,1.55,773,5478,4.351,1.017,297.59946,40.55901
5763,CONFIRMED,CANDIDATE,1,17.7838298,2454979.91,3.997,247.00,1.6,729,6014,4.436,1.021,295.62659,49.130428
5764,FALSE POSITIVE,FALSE POSITIVE,0.001,1.204529346,2454964.936,1.62,86.90,1.4,1968,5340,4.046,1.504,296.55164,40.71278
5765,FALSE POSITIVE,FALSE POSITIVE,0,2.15839583,2454964.895,8.09,352.00,14.28,1103,5272,4.659,0.662,283.0527,41.859711
5766,CANDIDATE,CANDIDATE,1,1.570592397,2454964.53,0.623,214.00,1.37,1480,5519,4.431,0.921,296.50354,47.486919
5767,FALSE POSITIVE,FALSE POSITIVE,0,371.1495,2455248.425,15.855,597.00,2.07,245,5988,4.541,0.836,294.80182,43.13324
5768,FALSE POSITIVE,FALSE POSITIVE,0,3.374684854,2454964.77,4.48335,80900.00,49.25,1163,5754,4.514,0.943,297.66129,47.62394
5769,FALSE POSITIVE,FALSE POSITIVE,0,2.61841046,2454969.663,3.304,180.00,1.12,1245,5912,4.566,0.82,299.06693,47.895191
5770,FALSE POSITIVE,FALSE POSITIVE,0,4.593594819,2454967.89,2.6391,1460.00,8.85,1125,6075,4.486,0.969,297.46457,48.088001
5771,FALSE POSITIVE,FALSE POSITIVE,,125.0426,2455073.291,8.99,104.00,1.2,416,6273,4.364,1.139,297.90045,48.0947
5772,FALSE POSITIVE,FALSE POSITIVE,,6.17039154,2455187.545,2.116,503.00,2.17,1029,6137,4.487,0.963,297.66211,48.115898
5773,FALSE POSITIVE,FALSE POSITIVE,0,0.364860478,2454965.07,1.4736,113.00,0.68,1993,5220,4.622,0.642,298.39774,48.212318
5774,CANDIDATE,CANDIDATE,1,6.422943288,2454968.553,1.0815,261.00,1.66,1034,6102,4.447,1.016,288.63483,50.912231
5775,FALSE POSITIVE,FALSE POSITIVE,0.008,6.90522317,2454970.021,3.533,420.00,4.54,1343,6596,4.135,1.721,290.28619,51.834026
5776,FALSE POSITIVE,FALSE POSITIVE,0,1.5259105,2454965.706,3.114,83.90,2.63,2545,6640,3.884,2.099,295.32501,40.187576
5777,FALSE POSITIVE,FALSE POSITIVE,0,4.27121961,2454965.105,2.9283,967.00,2.17,802,4702,4.602,0.67,295.00293,44.09203
5778,CANDIDATE,CANDIDATE,0.087,1.306984786,2454964.529,1.194,302.00,18.33,1754,6102,4.457,1.026,295.77194,38.820042
5779,FALSE POSITIVE,FALSE POSITIVE,0,0.769358923,2454964.578,1.5364,44.80,1.93,2928,5267,3.655,2.935,283.11136,42.76107
5780,FALSE POSITIVE,FALSE POSITIVE,0,0.755109106,2454965.562,2.967,106.00,0.85,1733,5452,4.572,0.815,284.37183,40.712971
5781,FALSE POSITIVE,FALSE POSITIVE,0,25.3239215,2454971.498,70.405,1380.00,19.02,484,5128,4.6,0.668,291.40079,47.924629
5782,CONFIRMED,CANDIDATE,0.856,4.61225043,2454966.861,2.695,29.10,0.51,1032,5495,4.442,0.961,297.14883,46.296951
5783,CONFIRMED,CANDIDATE,0.999,7.99022379,2454965.268,3.273,166.00,1.97,1113,5689,4.065,1.542,296.38882,41.040569
5784,FALSE POSITIVE,FALSE POSITIVE,,4.1749166,2454967.171,4.828,40.70,0.61,1116,5910,4.505,0.94,285.22531,49.424179
5785,FALSE POSITIVE,FALSE POSITIVE,0,0.56678694,2454964.825,1.959,61.20,0.63,1920,5341,4.496,0.808,291.82501,42.866508
5786,FALSE POSITIVE,FALSE POSITIVE,0,0.73094701,2454965.224,4.223,228.00,15.83,1870,5767,4.559,0.837,289.80423,38.370708
5787,FALSE POSITIVE,FALSE POSITIVE,0,0.686994057,2454964.661,3.5252,2800.00,35.3,2063,5780,4.438,1,286.10696,38.107628
5788,FALSE POSITIVE,FALSE POSITIVE,0,1.324247867,2454964.51,1.4759,83.30,1.3,2140,6557,4.251,1.406,298.0513,43.164909
5789,FALSE POSITIVE,FALSE POSITIVE,0,0.780632043,2454965.191,1.4109,737.00,79.67,2714,5354,3.754,2.18,281.57571,43.068111
5790,FALSE POSITIVE,FALSE POSITIVE,0,0.730947169,2454965.222,4.396,248.00,14.43,1777,5514,4.569,0.826,289.76114,38.353519
5791,FALSE POSITIVE,FALSE POSITIVE,0,41.16676097,2454991.918,2.2133,5390.00,17.82,446,5193,4.503,0.805,298.21094,48.559158
5792,FALSE POSITIVE,FALSE POSITIVE,0,1.083736642,2454967.137,1.57912,8930.00,237.84,3641,5591,3.227,5.618,285.30206,49.263451
5793,FALSE POSITIVE,FALSE POSITIVE,0.002,2.45570369,2454966.032,3.1,274.00,55.95,1891,5148,3.624,2.314,285.53549,49.298439
5794,FALSE POSITIVE,FALSE POSITIVE,0,0.64234875,2454964.911,1.3699,104.00,2.78,3813,7089,3.842,2.584,292.13745,38.599419
5795,FALSE POSITIVE,FALSE POSITIVE,0.921,5.204286663,2454968.885,6.2598,35200.00,16,934,5332,4.471,0.86,291.09161,42.058479
5796,FALSE POSITIVE,FALSE POSITIVE,0,6.352090869,2454967.207,3.88771,75100.00,18.9,772,5089,4.58,0.693,300.77478,44.487751
5797,FALSE POSITIVE,FALSE POSITIVE,0,1.877350712,2454965.266,1.7478,186.00,1.46,1650,6382,4.432,1.059,296.80524,50.611061
5798,FALSE POSITIVE,FALSE POSITIVE,0,2.11552348,2454967.1,6.712,359.00,21.43,1398,5900,4.509,0.951,287.18005,38.414131
5799,FALSE POSITIVE,FALSE POSITIVE,0,2.84573962,2454967.276,7.28,212.00,3.63,1829,5557,3.792,2.372,296.67761,40.65369
5800,FALSE POSITIVE,FALSE POSITIVE,0,7.01476115,2454969.883,3.945,122.00,1.02,928,5912,4.501,0.87,296.8017,43.654259
5801,FALSE POSITIVE,FALSE POSITIVE,0,0.941603153,2454965.976,1.1886,462.00,2.29,1608,5237,4.481,0.837,293.06598,38.042011
5802,FALSE POSITIVE,FALSE POSITIVE,,24.40213373,2454982.474,12.57,421.00,2.39,878,5767,4.438,1,294.06879,44.574772
5803,FALSE POSITIVE,FALSE POSITIVE,0,1.13357304,2454964.82,2.849,33.10,0.59,1836,6147,4.449,0.954,291.5705,42.73772
5804,FALSE POSITIVE,FALSE POSITIVE,0,0.643468999,2454964.839,1.1108,108.00,0.88,2001,5670,4.452,0.843,293.31952,50.364262
5805,FALSE POSITIVE,FALSE POSITIVE,0,112.645961,2455015.998,7.037,1960.00,35.36,377,5895,4.489,0.991,292.55612,47.329079
5806,FALSE POSITIVE,FALSE POSITIVE,1,0.526887517,2454964.866,0.8971,120.00,0.58,1238,3945,4.721,0.519,293.17096,40.99559
5807,FALSE POSITIVE,FALSE POSITIVE,0,4.14244748,2454965.907,2.203,69.90,1.82,1907,6785,3.83,2.124,292.05014,38.261002
5808,FALSE POSITIVE,FALSE POSITIVE,0,0.777663575,2454964.525,1.1741,134.00,0.95,1816,5769,4.57,0.812,288.03152,46.827549
5809,FALSE POSITIVE,FALSE POSITIVE,0,0.552834211,2454964.755,1.2887,146.00,18.09,3107,5132,3.675,2.648,291.22318,37.781551
5810,FALSE POSITIVE,FALSE POSITIVE,0,0.758354475,2454965.624,4.56811,582000.00,149.44,3123,7131,4.084,1.83,298.89954,43.395641
5811,CONFIRMED,CANDIDATE,0.998,76.5369531,2454997.156,5.574,652.00,3.73,503,5596,4.105,1.466,291.60449,41.309361
5812,FALSE POSITIVE,FALSE POSITIVE,0,3.43525124,2454965.633,4.509,152.00,25.43,1579,5854,4.014,1.742,290.38721,37.47818
5813,FALSE POSITIVE,FALSE POSITIVE,0,0.962828092,2454965.207,4.411,63.00,40.82,3553,6552,3.594,3.44,297.72037,40.6502
5814,CANDIDATE,CANDIDATE,0.999,3.11141514,2454965.499,3.074,28.40,0.7,1530,6450,4.297,1.273,289.88666,43.233879
5815,FALSE POSITIVE,FALSE POSITIVE,0,1.878156188,2454969.272,2.058,788.00,2.51,1141,5075,4.598,0.67,300.31107,45.02494
5816,FALSE POSITIVE,FALSE POSITIVE,0,7.81153999,2454969.331,5.984,913.00,23.56,718,5150,4.628,0.71,292.96844,37.488689
5817,FALSE POSITIVE,FALSE POSITIVE,0.349,0.993488979,2454964.607,1.9694,24300.00,17.9,1914,5811,4.328,0.998,292.91891,38.206692
5818,FALSE POSITIVE,FALSE POSITIVE,0,1.334104585,2454965.367,3.14624,61700.00,44.9,1880,6319,4.373,1.083,294.59683,38.37014
5819,FALSE POSITIVE,FALSE POSITIVE,0,2.115498574,2454967.113,6.738,444.00,25.84,1432,5917,4.475,1,287.18961,38.43166
5820,FALSE POSITIVE,FALSE POSITIVE,0,3.40076682,2454964.84,4.7,21.10,0.69,1540,6134,4.142,1.496,291.24313,42.630169
5821,FALSE POSITIVE,FALSE POSITIVE,0,6.49676881,2454965.174,2.527,135.00,3.74,1761,6418,3.658,3.049,291.54935,37.40358
5822,FALSE POSITIVE,FALSE POSITIVE,0.001,2.057499811,2454966.313,2.569,326.00,1.27,1037,4620,4.564,0.736,290.17502,52.220341
5823,FALSE POSITIVE,FALSE POSITIVE,0,10.5856758,2454969.968,4.911,179.00,1.49,912,6246,4.433,1.092,296.64755,41.177021
5824,FALSE POSITIVE,FALSE POSITIVE,0,2.69633621,2454965.995,5.238,239.00,15.78,1334,6106,4.496,0.923,283.75385,47.796951
5825,FALSE POSITIVE,FALSE POSITIVE,0,11.2580745,2454973.794,23.516,713.00,2.14,497,4257,4.691,0.586,286.40198,39.338799
5826,FALSE POSITIVE,FALSE POSITIVE,0,0.566795586,2454964.832,4.124,39.40,0.66,2296,6108,4.471,0.997,291.59357,42.719299
5827,FALSE POSITIVE,FALSE POSITIVE,0,1.099291188,2454964.502,1.765,283.00,1.37,1414,4878,4.5,0.843,290.233,52.33601
5828,FALSE POSITIVE,FALSE POSITIVE,0,0.47462889,2454964.542,1.0194,331.00,1.43,1840,4904,4.527,0.786,284.36203,41.577549
5829,CONFIRMED,CANDIDATE,1,103.4269873,2455053.229,5.03,950.00,3.16,416,6208,4.454,1.024,291.92255,42.00256
5830,CANDIDATE,CANDIDATE,0.989,0.352515897,2454965.017,1.0525,168.00,1,2194,5465,4.598,0.766,289.85889,45.503841
5831,FALSE POSITIVE,FALSE POSITIVE,0,0.299697755,2454965.017,0.8473,347.00,2.03,2246,5180,4.547,0.782,296.96381,50.74538
5832,CANDIDATE,CANDIDATE,0,0.339069751,2454964.87,1.1516,53.20,2.09,3653,5653,3.846,2.183,296.7019,42.508652
5833,FALSE POSITIVE,FALSE POSITIVE,0,0.56681727,2454964.771,1.779,35.90,0.42,1832,5481,4.629,0.708,291.83051,42.867729
5834,FALSE POSITIVE,FALSE POSITIVE,0,1.081935491,2454964.529,5.136,203.00,0.99,1364,4938,4.569,0.718,299.04044,46.670368
5835,CONFIRMED,CANDIDATE,1,0.524175803,2454964.601,0.7648,237.00,1.27,1891,5278,4.576,0.815,285.33154,41.063911
5836,FALSE POSITIVE,FALSE POSITIVE,0,1.89129881,2454965.664,5.294,82.00,0.86,1414,5806,4.507,0.893,290.35153,37.94857
5837,CONFIRMED,CANDIDATE,1,4.94330596,2454968.576,2.9334,126.00,1.41,1058,5661,4.415,1.008,283.99509,39.917
5838,CONFIRMED,CANDIDATE,0.997,178.139072,2455043.118,9.654,679.00,2.25,291,5431,4.496,0.879,280.80157,44.033989
5839,CANDIDATE,CANDIDATE,0.8,0.619023176,2454964.928,1.496,77.90,0.79,1885,5395,4.536,0.891,293.67114,43.217609
5840,CANDIDATE,CANDIDATE,0,120.003364,2455083.138,3.3803,39600.00,15.08,240,4315,4.627,0.668,292.30069,38.402142
5841,FALSE POSITIVE,FALSE POSITIVE,0,4.067371428,2454967.316,5.8962,63400.00,68.81,978,5385,4.532,0.75,293.83289,38.73634
5842,FALSE POSITIVE,FALSE POSITIVE,0,1.540395781,2454964.996,1.6305,173.00,0.94,1211,4955,4.592,0.735,286.95236,38.918331
5843,FALSE POSITIVE,FALSE POSITIVE,0.001,32.9045733,2454974.293,4.402,662.00,28.34,568,5780,4.438,1,291.04391,39.023685
5844,FALSE POSITIVE,FALSE POSITIVE,0,2.46353343,2454968.346,2.954,830.00,21.49,1171,5541,4.587,0.777,294.57605,39.03928
5845,FALSE POSITIVE,FALSE POSITIVE,0,22.91339043,2454973.648,3.94,5410.00,24.11,510,5451,4.663,0.6,287.83228,39.225552
